event_id,creator_id,event_type,event_date
4065,454,purchase,2024-06-18
4066,356,signup,2024-03-17
4067,216,signup,2024-02-10
4068,460,share_link,2024-03-14
4069,43,create_link,2024-03-03
4070,375,create_link,2024-01-14
4071,23,purchase,2024-03-15
4072,155,share_link,2024-06-22
4073,186,signup,2024-03-07
4074,249,purchase,2024-04-02
4075,237,purchase,2024-02-22
4076,293,visit,2024-06-28
4077,134,share_link,2024-04-03
4078,321,purchase,2024-04-22
4079,390,signup,2024-05-14
4080,434,visit,2024-01-11
4081,22,signup,2024-01-25
4082,361,create_link,2024-06-03
4083,88,visit,2024-03-23
4084,153,visit,2024-04-02
4085,125,purchase,2024-05-18
4086,79,create_link,2024-02-24
4087,346,purchase,2024-01-19
4088,456,share_link,2024-04-01
4089,51,signup,2024-06-15
4090,216,signup,2024-03-30
4091,176,purchase,2024-01-11
4092,358,signup,2024-05-21
4093,253,signup,2024-02-29
4094,454,share_link,2024-06-12
4095,246,create_link,2024-02-10
4096,227,visit,2024-05-09
4097,106,purchase,2024-04-16
4098,193,purchase,2024-02-29
4099,316,share_link,2024-05-27
4100,302,share_link,2024-01-22
4101,36,visit,2024-05-07
4102,442,create_link,2024-05-05
4103,204,purchase,2024-04-12
4104,422,share_link,2024-05-11
4105,267,purchase,2024-04-19
4106,268,signup,2024-02-27
4107,170,purchase,2024-03-05
4108,498,create_link,2024-02-27
4109,39,create_link,2024-06-06
4110,455,purchase,2024-03-16
4111,139,signup,2024-01-19
4112,292,create_link,2024-05-07
4113,52,share_link,2024-04-13
4114,287,purchase,2024-04-16
4115,289,signup,2024-04-27
4116,141,share_link,2024-03-19
4117,146,purchase,2024-03-24
4118,425,signup,2024-06-20
4119,314,share_link,2024-04-27
4120,184,create_link,2024-05-28
4121,152,purchase,2024-01-10
4122,201,purchase,2024-01-30
4123,128,create_link,2024-01-24
4124,287,visit,2024-06-24
4125,311,share_link,2024-02-24
4126,253,create_link,2024-04-13
4127,489,purchase,2024-05-06
4128,266,share_link,2024-06-28
4129,188,share_link,2024-05-04
4130,386,visit,2024-06-14
4131,230,purchase,2024-04-02
4132,271,signup,2024-01-08
4133,259,visit,2024-06-05
4134,299,visit,2024-05-17
4135,415,signup,2024-03-15
4136,198,signup,2024-06-25
4137,323,visit,2024-06-11
4138,56,share_link,2024-06-26
4139,319,create_link,2024-02-09
4140,203,create_link,2024-05-19
4141,271,visit,2024-03-25
4142,109,share_link,2024-01-16
4143,116,signup,2024-03-18
4144,92,visit,2024-02-17
4145,138,purchase,2024-03-31
4146,422,share_link,2024-05-08
4147,303,purchase,2024-01-22
4148,57,purchase,2024-05-22
4149,50,visit,2024-01-14
4150,498,share_link,2024-03-13
4151,71,purchase,2024-01-19
4152,399,share_link,2024-02-09
4153,402,create_link,2024-04-07
4154,82,purchase,2024-01-04
4155,372,purchase,2024-02-02
4156,105,share_link,2024-02-12
4157,88,create_link,2024-06-13
4158,2,purchase,2024-01-27
4159,360,visit,2024-06-21
4160,84,share_link,2024-03-21
4161,482,share_link,2024-04-22
4162,43,purchase,2024-06-26
4163,154,create_link,2024-04-26
4164,327,purchase,2024-05-03
4165,422,signup,2024-04-04
4166,94,purchase,2024-03-03
4167,298,signup,2024-05-13
4168,133,visit,2024-05-03
4169,395,share_link,2024-04-25
4170,65,share_link,2024-04-04
4171,290,create_link,2024-03-07
4172,376,purchase,2024-04-06
4173,257,visit,2024-04-25
4174,467,signup,2024-01-13
4175,386,create_link,2024-05-28
4176,213,visit,2024-03-04
4177,148,visit,2024-06-13
4178,61,signup,2024-03-25
4179,471,signup,2024-06-24
4180,149,share_link,2024-02-25
4181,88,purchase,2024-06-20
4182,324,create_link,2024-05-20
4183,383,purchase,2024-05-11
4184,396,create_link,2024-04-21
4185,278,visit,2024-02-02
4186,404,signup,2024-06-13
4187,82,signup,2024-02-22
4188,129,visit,2024-04-10
4189,286,visit,2024-05-31
4190,382,create_link,2024-03-29
4191,353,visit,2024-06-27
4192,280,create_link,2024-06-17
4193,270,purchase,2024-01-29
4194,292,signup,2024-06-16
4195,453,signup,2024-02-20
4196,203,signup,2024-02-19
4197,24,purchase,2024-04-20
4198,444,purchase,2024-02-05
4199,351,share_link,2024-04-18
4200,311,create_link,2024-02-29
4201,461,create_link,2024-05-25
4202,208,share_link,2024-01-20
4203,280,signup,2024-05-12
4204,205,create_link,2024-05-25
4205,152,create_link,2024-05-03
4206,438,signup,2024-06-16
4207,26,visit,2024-01-01
4208,194,visit,2024-01-19
4209,336,share_link,2024-03-27
4210,422,purchase,2024-06-02
4211,238,create_link,2024-01-29
4212,321,create_link,2024-02-28
4213,497,share_link,2024-03-03
4214,75,share_link,2024-04-07
4215,435,create_link,2024-02-17
4216,163,signup,2024-03-02
4217,299,signup,2024-01-18
4218,29,purchase,2024-01-27
4219,165,create_link,2024-01-06
4220,337,create_link,2024-01-06
4221,186,create_link,2024-01-31
4222,54,create_link,2024-04-14
4223,295,share_link,2024-04-03
4224,42,visit,2024-02-25
4225,412,create_link,2024-06-17
4226,285,visit,2024-01-18
4227,427,signup,2024-03-27
4228,387,purchase,2024-01-23
4229,500,signup,2024-06-12
4230,138,create_link,2024-01-25
4231,187,signup,2024-01-07
4232,490,share_link,2024-05-27
4233,398,visit,2024-05-12
4234,204,create_link,2024-01-18
4235,431,share_link,2024-04-15
4236,42,visit,2024-02-02
4237,350,share_link,2024-03-19
4238,416,signup,2024-02-04
4239,288,create_link,2024-04-19
4240,426,signup,2024-03-05
4241,416,purchase,2024-03-03
4242,26,create_link,2024-03-12
4243,371,signup,2024-02-10
4244,385,create_link,2024-06-26
4245,56,visit,2024-05-07
4246,253,create_link,2024-04-17
4247,122,create_link,2024-04-13
4248,106,visit,2024-06-06
4249,130,signup,2024-02-07
4250,337,create_link,2024-02-04
4251,158,share_link,2024-06-22
4252,376,create_link,2024-05-15
4253,231,signup,2024-04-11
4254,455,visit,2024-03-08
4255,308,signup,2024-02-06
4256,91,purchase,2024-03-25
4257,393,create_link,2024-05-20
4258,22,create_link,2024-06-21
4259,290,visit,2024-01-29
4260,110,create_link,2024-02-10
4261,49,share_link,2024-02-25
4262,129,share_link,2024-01-16
4263,73,signup,2024-05-19
4264,340,visit,2024-03-06
4265,53,purchase,2024-05-26
4266,467,signup,2024-06-06
4267,356,visit,2024-05-23
4268,380,visit,2024-05-20
4269,168,signup,2024-03-09
4270,45,signup,2024-01-23
4271,452,create_link,2024-06-07
4272,393,purchase,2024-02-22
4273,105,share_link,2024-04-29
4274,150,create_link,2024-05-24
4275,146,visit,2024-05-07
4276,204,purchase,2024-02-18
4277,362,purchase,2024-06-25
4278,299,signup,2024-06-02
4279,167,purchase,2024-01-13
4280,201,purchase,2024-04-17
4281,134,visit,2024-06-14
4282,211,create_link,2024-05-29
4283,48,purchase,2024-03-25
4284,126,signup,2024-06-05
4285,239,create_link,2024-02-14
4286,7,signup,2024-06-22
4287,464,purchase,2024-06-15
4288,453,create_link,2024-03-22
4289,272,purchase,2024-03-08
4290,385,visit,2024-04-06
4291,371,create_link,2024-06-15
4292,37,signup,2024-05-27
4293,487,visit,2024-03-17
4294,211,share_link,2024-02-04
4295,165,signup,2024-05-15
4296,125,purchase,2024-02-21
4297,337,signup,2024-02-09
4298,192,share_link,2024-04-30
4299,218,signup,2024-04-22
4300,214,visit,2024-04-20
4301,62,signup,2024-02-05
4302,328,create_link,2024-05-13
4303,445,share_link,2024-03-10
4304,381,signup,2024-03-13
4305,161,share_link,2024-01-16
4306,66,visit,2024-06-22
4307,286,create_link,2024-02-07
4308,239,purchase,2024-01-18
4309,20,signup,2024-01-12
4310,188,visit,2024-02-23
4311,82,share_link,2024-06-23
4312,363,share_link,2024-01-01
4313,202,visit,2024-05-22
4314,408,signup,2024-04-20
4315,132,purchase,2024-01-21
4316,37,signup,2024-05-08
4317,132,create_link,2024-04-02
4318,77,signup,2024-05-19
4319,89,create_link,2024-05-03
4320,461,share_link,2024-06-04
4321,402,create_link,2024-02-08
4322,253,purchase,2024-06-13
4323,344,visit,2024-02-29
4324,194,create_link,2024-06-07
4325,176,signup,2024-04-06
4326,33,create_link,2024-04-13
4327,58,share_link,2024-05-18
4328,467,create_link,2024-04-19
4329,201,purchase,2024-01-29
4330,28,create_link,2024-03-29
4331,35,purchase,2024-04-28
4332,487,signup,2024-05-20
4333,125,share_link,2024-02-20
4334,394,visit,2024-04-17
4335,321,signup,2024-05-26
4336,42,signup,2024-02-27
4337,85,visit,2024-02-05
4338,393,create_link,2024-01-28
4339,188,create_link,2024-05-10
4340,111,create_link,2024-04-10
4341,271,share_link,2024-04-16
4342,483,signup,2024-03-29
4343,441,purchase,2024-06-17
4344,325,visit,2024-02-04
4345,105,signup,2024-04-02
4346,406,create_link,2024-04-14
4347,320,visit,2024-03-16
4348,41,purchase,2024-03-24
4349,215,signup,2024-03-16
4350,71,signup,2024-02-19
4351,56,share_link,2024-04-09
4352,407,signup,2024-06-06
4353,236,signup,2024-03-12
4354,281,purchase,2024-04-24
4355,475,purchase,2024-03-17
4356,105,visit,2024-04-30
4357,390,create_link,2024-02-23
4358,375,purchase,2024-03-11
4359,162,visit,2024-03-25
4360,191,signup,2024-04-11
4361,9,visit,2024-04-16
4362,60,visit,2024-06-27
4363,381,visit,2024-01-28
4364,305,visit,2024-04-17
4365,225,purchase,2024-01-21
4366,307,create_link,2024-06-03
4367,188,visit,2024-01-27
4368,70,share_link,2024-03-17
4369,293,signup,2024-02-19
4370,287,signup,2024-06-05
4371,482,signup,2024-06-15
4372,169,signup,2024-02-26
4373,62,signup,2024-04-28
4374,349,visit,2024-06-13
4375,442,create_link,2024-03-04
4376,14,share_link,2024-02-17
4377,164,purchase,2024-05-29
4378,420,share_link,2024-06-06
4379,245,purchase,2024-06-04
4380,335,purchase,2024-05-30
4381,8,share_link,2024-01-04
4382,154,visit,2024-05-10
4383,36,signup,2024-03-01
4384,48,visit,2024-04-05
4385,85,signup,2024-01-04
4386,28,create_link,2024-03-05
4387,196,purchase,2024-05-19
4388,446,share_link,2024-05-20
4389,208,create_link,2024-06-10
4390,470,signup,2024-05-03
4391,204,visit,2024-04-02
4392,464,share_link,2024-01-31
4393,307,purchase,2024-03-11
4394,104,create_link,2024-05-20
4395,230,purchase,2024-01-02
4396,426,signup,2024-06-09
4397,101,purchase,2024-02-19
4398,29,visit,2024-05-14
4399,127,create_link,2024-05-25
4400,338,create_link,2024-06-27
4401,10,visit,2024-01-08
4402,106,purchase,2024-02-24
4403,167,visit,2024-02-12
4404,466,share_link,2024-01-30
4405,257,visit,2024-02-28
4406,295,purchase,2024-01-09
4407,277,visit,2024-03-08
4408,65,signup,2024-06-15
4409,271,visit,2024-03-21
4410,388,visit,2024-05-18
4411,188,purchase,2024-05-02
4412,317,share_link,2024-05-09
4413,404,share_link,2024-01-23
4414,138,purchase,2024-01-22
4415,343,purchase,2024-06-02
4416,105,purchase,2024-05-19
4417,34,signup,2024-06-08
4418,380,create_link,2024-01-09
4419,110,visit,2024-03-30
4420,432,purchase,2024-02-02
4421,33,purchase,2024-05-31
4422,354,purchase,2024-03-29
4423,231,share_link,2024-04-04
4424,317,purchase,2024-03-09
4425,266,visit,2024-02-07
4426,182,purchase,2024-05-18
4427,340,visit,2024-06-08
4428,65,signup,2024-03-04
4429,333,create_link,2024-03-12
4430,1,share_link,2024-01-20
4431,133,visit,2024-02-03
4432,80,signup,2024-04-20
4433,271,create_link,2024-02-11
4434,241,create_link,2024-05-15
4435,28,create_link,2024-03-06
4436,223,visit,2024-01-21
4437,23,signup,2024-03-19
4438,496,purchase,2024-03-10
4439,109,signup,2024-01-05
4440,107,signup,2024-03-07
4441,145,signup,2024-06-19
4442,369,visit,2024-01-16
4443,354,visit,2024-04-08
4444,397,visit,2024-03-13
4445,398,signup,2024-02-04
4446,139,visit,2024-03-23
4447,284,create_link,2024-06-19
4448,298,visit,2024-04-19
4449,480,share_link,2024-02-08
4450,99,visit,2024-01-10
4451,317,visit,2024-05-27
4452,123,visit,2024-01-01
4453,320,visit,2024-01-06
4454,287,share_link,2024-06-22
4455,81,purchase,2024-03-06
4456,495,visit,2024-02-07
4457,457,create_link,2024-06-09
4458,10,share_link,2024-03-07
4459,8,purchase,2024-04-09
4460,405,visit,2024-03-17
4461,205,purchase,2024-02-04
4462,315,create_link,2024-02-14
4463,434,share_link,2024-05-29
4464,197,share_link,2024-03-08
4465,198,purchase,2024-01-17
4466,30,visit,2024-01-05
4467,479,signup,2024-02-26
4468,401,share_link,2024-04-04
4469,459,signup,2024-06-16
4470,20,share_link,2024-01-30
4471,48,visit,2024-06-18
4472,457,visit,2024-01-07
4473,130,share_link,2024-05-03
4474,293,purchase,2024-03-31
4475,385,visit,2024-05-26
4476,132,visit,2024-06-17
4477,356,create_link,2024-06-10
4478,54,visit,2024-05-29
4479,378,create_link,2024-02-21
4480,281,visit,2024-01-06
4481,387,visit,2024-04-18
4482,265,purchase,2024-04-04
4483,470,purchase,2024-06-01
4484,215,visit,2024-03-06
4485,460,share_link,2024-01-10
4486,458,share_link,2024-01-26
4487,290,visit,2024-05-12
4488,43,share_link,2024-03-08
4489,74,visit,2024-04-07
4490,350,purchase,2024-03-11
4491,278,signup,2024-02-19
4492,326,create_link,2024-01-17
4493,242,share_link,2024-01-11
4494,130,share_link,2024-02-22
4495,350,purchase,2024-02-19
4496,194,share_link,2024-05-15
4497,32,visit,2024-05-03
4498,106,visit,2024-03-02
4499,400,signup,2024-03-16
4500,204,signup,2024-05-02
4501,1,signup,2024-03-30
4502,245,visit,2024-01-29
4503,72,signup,2024-04-11
4504,432,signup,2024-04-10
4505,306,visit,2024-04-19
4506,397,purchase,2024-06-20
4507,15,share_link,2024-04-18
4508,53,create_link,2024-06-21
4509,428,visit,2024-01-29
4510,8,visit,2024-02-28
4511,330,create_link,2024-05-22
4512,46,create_link,2024-03-10
4513,325,signup,2024-04-05
4514,114,create_link,2024-02-13
4515,147,share_link,2024-06-12
4516,495,share_link,2024-03-24
4517,166,share_link,2024-04-30
4518,379,share_link,2024-02-26
4519,139,share_link,2024-04-26
4520,117,signup,2024-03-04
4521,299,visit,2024-04-08
4522,276,create_link,2024-02-07
4523,404,visit,2024-05-24
4524,277,create_link,2024-01-27
4525,338,signup,2024-01-17
4526,313,signup,2024-03-03
4527,178,purchase,2024-01-11
4528,330,purchase,2024-03-04
4529,354,signup,2024-02-08
4530,154,signup,2024-05-09
4531,414,create_link,2024-04-24
4532,201,signup,2024-06-05
4533,366,visit,2024-02-14
4534,115,create_link,2024-03-28
4535,159,signup,2024-03-20
4536,42,create_link,2024-06-07
4537,247,create_link,2024-06-25
4538,68,share_link,2024-01-09
4539,445,purchase,2024-06-03
4540,445,create_link,2024-04-14
4541,326,create_link,2024-05-04
4542,334,share_link,2024-03-18
4543,196,signup,2024-02-14
4544,90,create_link,2024-06-19
4545,111,share_link,2024-04-17
4546,368,visit,2024-05-29
4547,359,share_link,2024-04-08
4548,145,purchase,2024-06-09
4549,275,purchase,2024-01-27
4550,179,signup,2024-02-09
4551,241,signup,2024-01-26
4552,326,purchase,2024-03-23
4553,319,purchase,2024-06-21
4554,477,create_link,2024-06-21
4555,331,purchase,2024-01-26
4556,464,signup,2024-03-10
4557,414,purchase,2024-03-07
4558,153,signup,2024-01-06
4559,104,visit,2024-01-28
4560,75,purchase,2024-01-13
4561,128,signup,2024-03-03
4562,199,share_link,2024-01-13
4563,154,create_link,2024-05-08
4564,56,signup,2024-02-09
4565,278,purchase,2024-06-13
4566,345,purchase,2024-01-31
4567,19,visit,2024-01-17
4568,159,share_link,2024-05-16
4569,26,signup,2024-04-18
4570,426,share_link,2024-03-04
4571,169,visit,2024-02-26
4572,484,create_link,2024-05-20
4573,23,share_link,2024-06-13
4574,47,visit,2024-05-21
4575,13,signup,2024-01-25
4576,217,create_link,2024-05-01
4577,322,purchase,2024-03-18
4578,194,visit,2024-02-26
4579,144,purchase,2024-03-11
4580,73,create_link,2024-03-28
4581,156,visit,2024-04-22
4582,77,visit,2024-04-09
4583,419,create_link,2024-06-18
4584,169,signup,2024-06-18
4585,461,visit,2024-02-16
4586,287,create_link,2024-04-25
4587,85,share_link,2024-06-20
4588,416,purchase,2024-06-17
4589,182,visit,2024-05-10
4590,482,share_link,2024-03-30
4591,456,visit,2024-04-20
4592,315,signup,2024-03-30
4593,297,create_link,2024-05-08
4594,112,visit,2024-05-18
4595,450,create_link,2024-05-14
4596,230,visit,2024-01-12
4597,96,signup,2024-06-14
4598,438,signup,2024-04-15
4599,168,share_link,2024-05-01
4600,378,signup,2024-02-22
4601,156,create_link,2024-06-08
4602,421,signup,2024-04-09
4603,105,visit,2024-06-21
4604,193,signup,2024-06-27
4605,489,create_link,2024-02-06
4606,330,visit,2024-04-28
4607,439,share_link,2024-02-28
4608,132,share_link,2024-02-23
4609,355,share_link,2024-05-25
4610,382,visit,2024-01-01
4611,138,share_link,2024-05-28
4612,431,signup,2024-01-28
4613,331,visit,2024-04-21
4614,270,visit,2024-01-16
4615,38,visit,2024-06-24
4616,396,purchase,2024-01-28
4617,45,create_link,2024-05-29
4618,401,purchase,2024-04-21
4619,464,purchase,2024-05-08
4620,163,purchase,2024-04-25
4621,450,create_link,2024-06-18
4622,331,purchase,2024-04-07
4623,253,share_link,2024-03-10
4624,169,visit,2024-04-01
4625,451,visit,2024-01-03
4626,285,signup,2024-03-21
4627,274,share_link,2024-02-13
4628,20,create_link,2024-06-03
4629,239,visit,2024-06-27
4630,270,purchase,2024-01-24
4631,418,signup,2024-05-27
4632,433,signup,2024-06-08
4633,310,visit,2024-04-08
4634,31,share_link,2024-05-20
4635,314,signup,2024-04-21
4636,104,visit,2024-06-19
4637,170,share_link,2024-05-27
4638,186,visit,2024-05-02
4639,128,visit,2024-04-21
4640,210,share_link,2024-05-09
4641,414,share_link,2024-03-08
4642,281,share_link,2024-03-31
4643,447,visit,2024-02-29
4644,253,signup,2024-05-11
4645,19,create_link,2024-05-03
4646,200,create_link,2024-04-05
4647,220,visit,2024-05-24
4648,136,visit,2024-05-08
4649,223,signup,2024-02-02
4650,3,share_link,2024-01-30
4651,451,visit,2024-01-05
4652,236,purchase,2024-04-27
4653,342,share_link,2024-05-19
4654,465,visit,2024-06-08
4655,228,purchase,2024-02-07
4656,401,signup,2024-01-17
4657,142,purchase,2024-04-18
4658,499,visit,2024-02-09
4659,9,create_link,2024-05-31
4660,190,visit,2024-05-19
4661,350,create_link,2024-04-20
4662,405,signup,2024-05-07
4663,460,signup,2024-04-04
4664,165,share_link,2024-05-26
4665,480,share_link,2024-01-29
4666,139,create_link,2024-06-28
4667,276,create_link,2024-05-24
4668,291,signup,2024-03-13
4669,53,purchase,2024-01-21
4670,175,create_link,2024-02-29
4671,110,create_link,2024-04-07
4672,203,purchase,2024-03-15
4673,436,share_link,2024-04-28
4674,136,share_link,2024-05-27
4675,4,create_link,2024-04-22
4676,155,share_link,2024-04-23
4677,172,share_link,2024-04-12
4678,424,share_link,2024-03-20
4679,358,signup,2024-03-03
4680,47,visit,2024-02-26
4681,94,create_link,2024-01-29
4682,428,create_link,2024-05-08
4683,48,signup,2024-05-03
4684,240,visit,2024-02-28
4685,347,visit,2024-03-26
4686,213,signup,2024-03-11
4687,436,purchase,2024-03-29
4688,340,purchase,2024-04-07
4689,324,visit,2024-02-13
4690,139,purchase,2024-06-24
4691,205,purchase,2024-04-25
4692,381,purchase,2024-03-15
4693,73,visit,2024-05-22
4694,4,purchase,2024-06-11
4695,76,create_link,2024-01-23
4696,329,visit,2024-02-14
4697,77,signup,2024-04-01
4698,304,purchase,2024-01-13
4699,256,share_link,2024-02-03
4700,410,visit,2024-06-14
4701,102,signup,2024-03-10
4702,106,create_link,2024-04-17
4703,333,signup,2024-05-12
4704,39,purchase,2024-05-05
4705,476,share_link,2024-06-16
4706,314,purchase,2024-01-21
4707,275,signup,2024-06-04
4708,88,visit,2024-05-10
4709,211,share_link,2024-01-23
4710,369,share_link,2024-01-19
4711,77,signup,2024-02-19
4712,77,purchase,2024-01-20
4713,442,signup,2024-04-25
4714,28,share_link,2024-04-01
4715,245,signup,2024-04-02
4716,66,share_link,2024-03-23
4717,266,purchase,2024-02-22
4718,382,visit,2024-05-02
4719,470,visit,2024-03-25
4720,205,signup,2024-03-22
4721,58,share_link,2024-01-09
4722,201,visit,2024-01-04
4723,225,share_link,2024-06-17
4724,142,purchase,2024-01-25
4725,381,signup,2024-02-03
4726,368,share_link,2024-03-13
4727,84,signup,2024-05-16
4728,143,share_link,2024-03-22
4729,352,share_link,2024-05-20
4730,33,purchase,2024-05-16
4731,401,signup,2024-01-04
4732,152,create_link,2024-06-10
4733,158,share_link,2024-01-07
4734,446,share_link,2024-01-15
4735,141,visit,2024-02-07
4736,446,signup,2024-03-31
4737,251,create_link,2024-02-21
4738,303,purchase,2024-03-21
4739,112,create_link,2024-04-09
4740,144,purchase,2024-01-07
4741,450,create_link,2024-04-16
4742,209,create_link,2024-02-14
4743,224,signup,2024-02-28
4744,43,visit,2024-05-01
4745,264,create_link,2024-01-21
4746,244,share_link,2024-06-04
4747,3,share_link,2024-01-03
4748,125,share_link,2024-05-21
4749,268,visit,2024-01-02
4750,84,create_link,2024-01-29
4751,16,purchase,2024-05-25
4752,334,purchase,2024-02-06
4753,464,signup,2024-06-21
4754,59,visit,2024-02-14
4755,177,create_link,2024-05-31
4756,63,share_link,2024-04-29
4757,446,visit,2024-02-15
4758,491,visit,2024-05-19
4759,49,create_link,2024-02-22
4760,307,signup,2024-02-14
4761,246,signup,2024-02-01
4762,289,signup,2024-01-18
4763,286,share_link,2024-01-13
4764,443,share_link,2024-05-11
4765,332,create_link,2024-01-23
4766,15,signup,2024-03-02
4767,338,create_link,2024-02-23
4768,255,signup,2024-03-09
4769,92,visit,2024-06-16
4770,279,purchase,2024-01-14
4771,206,purchase,2024-04-07
4772,94,signup,2024-01-28
4773,225,create_link,2024-04-04
4774,301,share_link,2024-03-11
4775,318,signup,2024-03-07
4776,463,signup,2024-06-05
4777,199,share_link,2024-04-09
4778,271,signup,2024-03-01
4779,500,visit,2024-04-12
4780,234,share_link,2024-05-16
4781,46,visit,2024-04-28
4782,64,purchase,2024-01-17
4783,230,share_link,2024-02-18
4784,430,share_link,2024-03-18
4785,440,create_link,2024-02-15
4786,249,create_link,2024-04-02
4787,246,share_link,2024-04-30
4788,428,purchase,2024-01-13
4789,75,signup,2024-02-14
4790,157,create_link,2024-01-17
4791,223,purchase,2024-02-16
4792,190,purchase,2024-03-02
4793,473,create_link,2024-06-26
4794,52,signup,2024-02-12
4795,438,create_link,2024-03-08
4796,88,purchase,2024-05-03
4797,313,visit,2024-04-18
4798,339,create_link,2024-01-28
4799,66,purchase,2024-06-21
4800,150,create_link,2024-06-17
4801,20,purchase,2024-04-03
4802,33,signup,2024-04-27
4803,328,purchase,2024-06-12
4804,281,share_link,2024-03-31
4805,46,visit,2024-03-24
4806,73,purchase,2024-02-02
4807,354,create_link,2024-01-25
4808,313,create_link,2024-01-19
4809,343,purchase,2024-06-23
4810,133,share_link,2024-04-15
4811,55,purchase,2024-02-02
4812,61,signup,2024-03-07
4813,345,share_link,2024-05-21
4814,8,purchase,2024-06-09
4815,272,visit,2024-02-11
4816,246,share_link,2024-04-04
4817,176,purchase,2024-02-16
4818,493,visit,2024-02-04
4819,116,purchase,2024-04-26
4820,317,signup,2024-06-08
4821,271,create_link,2024-03-16
4822,193,purchase,2024-06-27
4823,150,share_link,2024-05-21
4824,131,purchase,2024-05-25
4825,102,purchase,2024-05-07
4826,310,purchase,2024-02-24
4827,270,purchase,2024-04-07
4828,292,share_link,2024-04-17
4829,210,share_link,2024-02-18
4830,495,purchase,2024-04-22
4831,361,create_link,2024-05-13
4832,338,purchase,2024-03-10
4833,67,share_link,2024-03-26
4834,10,signup,2024-05-15
4835,49,purchase,2024-05-22
4836,487,purchase,2024-06-02
4837,111,purchase,2024-02-08
4838,321,purchase,2024-05-10
4839,219,visit,2024-01-10
4840,57,purchase,2024-01-03
4841,283,share_link,2024-02-15
4842,459,share_link,2024-05-29
4843,113,visit,2024-03-07
4844,133,purchase,2024-04-06
4845,71,create_link,2024-01-19
4846,83,purchase,2024-03-02
4847,57,share_link,2024-04-07
4848,376,signup,2024-02-26
4849,349,signup,2024-04-04
4850,271,create_link,2024-04-16
4851,483,purchase,2024-03-28
4852,111,visit,2024-05-20
4853,357,purchase,2024-05-23
4854,375,create_link,2024-05-23
4855,76,create_link,2024-04-24
4856,158,create_link,2024-04-28
4857,20,signup,2024-02-21
4858,421,purchase,2024-02-10
4859,131,purchase,2024-02-17
4860,329,visit,2024-03-31
4861,122,create_link,2024-02-08
4862,41,create_link,2024-01-13
4863,167,share_link,2024-05-11
4864,410,share_link,2024-04-05
4865,130,signup,2024-04-18
4866,23,purchase,2024-04-13
4867,279,visit,2024-04-07
4868,251,visit,2024-02-12
4869,469,create_link,2024-03-28
4870,400,visit,2024-04-02
4871,9,create_link,2024-06-22
4872,13,purchase,2024-05-05
4873,412,visit,2024-04-18
4874,411,create_link,2024-02-16
4875,307,purchase,2024-04-01
4876,320,purchase,2024-06-01
4877,52,create_link,2024-02-10
4878,209,create_link,2024-01-03
4879,38,signup,2024-04-30
4880,100,purchase,2024-03-17
4881,193,create_link,2024-04-04
4882,402,purchase,2024-01-13
4883,191,visit,2024-04-14
4884,51,share_link,2024-01-18
4885,393,share_link,2024-02-06
4886,141,create_link,2024-06-19
4887,168,create_link,2024-06-10
4888,311,purchase,2024-02-24
4889,109,create_link,2024-02-21
4890,207,purchase,2024-02-05
4891,427,create_link,2024-04-23
4892,300,purchase,2024-02-21
4893,110,create_link,2024-01-19
4894,196,signup,2024-05-19
4895,417,purchase,2024-04-01
4896,152,signup,2024-05-18
4897,420,signup,2024-02-17
4898,243,signup,2024-04-10
4899,128,signup,2024-04-08
4900,105,visit,2024-05-23
4901,10,share_link,2024-02-16
4902,356,visit,2024-03-07
4903,148,create_link,2024-01-31
4904,489,create_link,2024-03-16
4905,365,share_link,2024-01-08
4906,364,share_link,2024-02-13
4907,459,share_link,2024-06-26
4908,140,signup,2024-02-04
4909,190,visit,2024-01-14
4910,402,create_link,2024-04-19
4911,94,visit,2024-01-04
4912,492,visit,2024-05-24
4913,496,visit,2024-04-21
4914,229,share_link,2024-03-09
4915,63,share_link,2024-05-31
4916,340,create_link,2024-02-18
4917,25,create_link,2024-02-24
4918,268,create_link,2024-05-30
4919,405,visit,2024-03-21
4920,281,share_link,2024-05-19
4921,11,signup,2024-05-18
4922,320,visit,2024-04-24
4923,201,purchase,2024-03-15
4924,126,visit,2024-04-07
4925,306,share_link,2024-05-06
4926,190,purchase,2024-04-20
4927,89,visit,2024-04-10
4928,355,share_link,2024-04-23
4929,116,share_link,2024-01-29
4930,352,signup,2024-03-02
4931,177,visit,2024-02-22
4932,14,share_link,2024-04-26
4933,257,create_link,2024-06-24
4934,209,share_link,2024-03-31
4935,281,signup,2024-04-15
4936,443,share_link,2024-03-26
4937,328,visit,2024-05-07
4938,325,visit,2024-04-09
4939,389,purchase,2024-06-24
4940,105,visit,2024-04-03
4941,483,purchase,2024-03-16
4942,147,create_link,2024-01-03
4943,279,signup,2024-03-21
4944,9,create_link,2024-04-14
4945,118,purchase,2024-02-01
4946,94,share_link,2024-01-08
4947,434,share_link,2024-03-27
4948,144,create_link,2024-01-30
4949,289,share_link,2024-05-22
4950,386,purchase,2024-03-14
4951,14,signup,2024-05-02
4952,494,visit,2024-04-30
4953,257,purchase,2024-02-07
4954,346,purchase,2024-05-22
4955,186,visit,2024-06-06
4956,345,visit,2024-06-22
4957,400,signup,2024-06-02
4958,207,signup,2024-04-24
4959,346,signup,2024-04-18
4960,431,share_link,2024-03-18
